 0.999657 0.026177 0.500000 -0.000040 0.001536 
 0.999657 0.026177 0.578571 -0.000094 0.003599 
 1.067679 0.027958 0.539286 -0.000101 0.003860 
 1.067679 0.027958 0.460714 -0.000101 0.003860 
 0.999657 0.026177 0.421429 -0.000094 0.003599 
 0.931636 0.024396 0.460714 -0.000087 0.003333 
 0.931636 0.024396 0.539286 -0.000087 0.003333 
 0.999657 0.026177 0.657143 -0.000085 0.003245 
 1.078202 0.028234 0.636090 -0.000099 0.003779 
 1.135700 0.029739 0.578571 -0.000097 0.003701 
 1.156746 0.030290 0.500000 -0.000106 0.004060 
 1.135700 0.029739 0.421429 -0.000097 0.003701 
 1.078202 0.028234 0.363910 -0.000099 0.003779 
 0.999657 0.026177 0.342857 -0.000085 0.003245 
 0.921113 0.024120 0.363910 -0.000084 0.003219 
 0.863614 0.022615 0.421429 -0.000073 0.002796 
 0.842568 0.022063 0.500000 -0.000077 0.002943 
 0.863614 0.022615 0.578571 -0.000073 0.002796 
 0.921113 0.024120 0.636090 -0.000084 0.003219 
 0.999657 0.026177 0.735714 -0.000062 0.002355 
 1.080249 0.028287 0.721499 -0.000067 0.002573 
 1.151120 0.030143 0.680568 -0.000073 0.002785 
 1.203722 0.031521 0.617857 -0.000077 0.002959 
 1.231711 0.032253 0.540931 -0.000079 0.003021 
 1.231711 0.032253 0.459069 -0.000079 0.003021 
 1.203722 0.031521 0.382143 -0.000077 0.002959 
 1.151120 0.030143 0.319432 -0.000073 0.002785 
 1.080249 0.028287 0.278501 -0.000067 0.002573 
 0.999657 0.026177 0.264286 -0.000062 0.002355 
 0.919066 0.024067 0.278501 -0.000055 0.002099 
 0.848195 0.022211 0.319432 -0.000049 0.001885 
 0.795593 0.020833 0.382143 -0.000046 0.001746 
 0.767604 0.020100 0.459069 -0.000043 0.001646 
 0.767604 0.020100 0.540931 -0.000043 0.001646 
 0.795593 0.020833 0.617857 -0.000046 0.001746 
 0.848195 0.022211 0.680568 -0.000049 0.001885 
 0.919066 0.024067 0.721499 -0.000055 0.002099 
 0.996917 0.078459 0.500000 -0.000121 0.001532 
 0.996917 0.078459 0.578571 -0.000282 0.003589 
 1.064752 0.083798 0.539286 -0.000303 0.003849 
 1.064752 0.083798 0.460714 -0.000303 0.003849 
 0.996917 0.078459 0.421429 -0.000282 0.003589 
 0.929082 0.073120 0.460714 -0.000262 0.003324 
 0.929082 0.073120 0.539286 -0.000262 0.003324 
 0.996917 0.078459 0.657143 -0.000255 0.003236 
 1.075247 0.084624 0.636090 -0.000297 0.003768 
 1.132588 0.089137 0.578571 -0.000290 0.003691 
 1.153576 0.090788 0.500000 -0.000319 0.004049 
 1.132588 0.089137 0.421429 -0.000290 0.003691 
 1.075247 0.084624 0.363910 -0.000297 0.003768 
 0.996917 0.078459 0.342857 -0.000255 0.003236 
 0.918588 0.072294 0.363910 -0.000253 0.003211 
 0.861247 0.067782 0.421429 -0.000219 0.002788 
 0.840259 0.066130 0.500000 -0.000231 0.002935 
 0.861247 0.067782 0.578571 -0.000219 0.002788 
 0.918588 0.072294 0.636090 -0.000253 0.003211 
 0.996917 0.078459 0.735714 -0.000185 0.002348 
 1.077288 0.084784 0.721499 -0.000202 0.002566 
 1.147964 0.090347 0.680568 -0.000219 0.002778 
 1.200423 0.094475 0.617857 -0.000232 0.002951 
 1.228335 0.096672 0.540931 -0.000237 0.003013 
 1.228335 0.096672 0.459069 -0.000237 0.003013 
 1.200423 0.094475 0.382143 -0.000232 0.002951 
 1.147964 0.090347 0.319432 -0.000219 0.002778 
 1.077288 0.084784 0.278501 -0.000202 0.002566 
 0.996917 0.078459 0.264286 -0.000185 0.002348 
 0.916547 0.072134 0.278501 -0.000165 0.002093 
 0.845870 0.066571 0.319432 -0.000148 0.001880 
 0.793412 0.062443 0.382143 -0.000137 0.001741 
 0.765500 0.060246 0.459069 -0.000129 0.001641 
 0.765500 0.060246 0.540931 -0.000129 0.001641 
 0.793412 0.062443 0.617857 -0.000137 0.001741 
 0.845870 0.066571 0.680568 -0.000148 0.001880 
 0.916547 0.072134 0.721499 -0.000165 0.002093 
 0.991445 0.130526 0.500000 -0.000201 0.001524 
 0.991445 0.130526 0.578571 -0.000470 0.003570 
 1.058908 0.139408 0.539286 -0.000504 0.003828 
 1.058908 0.139408 0.460714 -0.000504 0.003828 
 0.991445 0.130526 0.421429 -0.000470 0.003570 
 0.923982 0.121645 0.460714 -0.000435 0.003306 
 0.923982 0.121645 0.539286 -0.000435 0.003306 
 0.991445 0.130526 0.657143 -0.000424 0.003219 
 1.069344 0.140782 0.636090 -0.000493 0.003748 
 1.126370 0.148289 0.578571 -0.000483 0.003671 
 1.147243 0.151037 0.500000 -0.000530 0.004027 
 1.126370 0.148289 0.421429 -0.000483 0.003671 
 1.069344 0.140782 0.363910 -0.000493 0.003748 
 0.991445 0.130526 0.342857 -0.000424 0.003219 
 0.913546 0.120271 0.363910 -0.000420 0.003193 
 0.856519 0.112763 0.421429 -0.000365 0.002773 
 0.835646 0.110015 0.500000 -0.000384 0.002919 
 0.856519 0.112763 0.578571 -0.000365 0.002773 
 0.913546 0.120271 0.636090 -0.000420 0.003193 
 0.991445 0.130526 0.735714 -0.000307 0.002335 
 1.071374 0.141049 0.721499 -0.000336 0.002552 
 1.141663 0.150303 0.680568 -0.000364 0.002763 
 1.193833 0.157171 0.617857 -0.000386 0.002934 
 1.221592 0.160826 0.540931 -0.000395 0.002997 
 1.221592 0.160826 0.459069 -0.000395 0.002997 
 1.193833 0.157171 0.382143 -0.000386 0.002934 
 1.141663 0.150303 0.319432 -0.000364 0.002763 
 1.071374 0.141049 0.278501 -0.000336 0.002552 
 0.991445 0.130526 0.264286 -0.000307 0.002335 
 0.911516 0.120003 0.278501 -0.000274 0.002082 
 0.841227 0.110750 0.319432 -0.000246 0.001870 
 0.789057 0.103881 0.382143 -0.000228 0.001732 
 0.761298 0.100227 0.459069 -0.000215 0.001632 
 0.761298 0.100227 0.540931 -0.000215 0.001632 
 0.789057 0.103881 0.617857 -0.000228 0.001732 
 0.841227 0.110750 0.680568 -0.000246 0.001870 
 0.911516 0.120003 0.721499 -0.000274 0.002082 
